Rank,Claimed,Balance,Change%
516,83625.5875,9.094947017729282e-13,-1.0
517,83427.1666666667,-1.5006662579253316e-11,-1.0000000000000002
518,82990.4075,7.433749598887516,-0.9999104263995946
519,82877.67335046241,5.7980287238024175e-12,-1.0
520,82627.59166666669,3.637978807091713e-12,-1.0
521,82359.47416666671,3887.327859221041,-0.9528004774368224
522,82358.3775,3.637978807091713e-12,-1.0
523,81946.5266666667,-9.094947017729282e-12,-1.0000000000000002
524,81873.48749999999,0.0,-1.0
525,81756.0216666667,1.1823431123048067e-11,-0.9999999999999998
526,81346.405,3.183231456205249e-12,-1.0
527,81292.265,0.0,-1.0
528,80956.96583333329,6.366462912410498e-12,-1.0
529,80925.0808333333,-9.094947017729282e-12,-1.0000000000000002
530,80754.2748844383,1.3642420526593924e-11,-0.9999999999999998
531,80351.8508333333,1.1823431123048067e-11,-0.9999999999999998
532,79977.865,1.4551915228366852e-11,-0.9999999999999998
533,79274.16,2.7284841053187847e-12,-1.0
534,79138.0683333333,4.365574568510056e-11,-0.9999999999999994
535,79134.5975,1.8189894035458565e-12,-1.0
536,79051.21583333329,3.5470293369144195e-11,-0.9999999999999996
537,78989.0782656651,1.8189894035458565e-12,-1.0
538,78394.96,2.7284841053187847e-12,-1.0
539,78364.09,-3.637978807091713e-12,-1.0
540,78351.175,95663.92909658005,0.2209635541085381
541,78252.97083333331,-2.4374458007514477e-10,-1.000000000000003
542,78030.7908333333,1.7462298274040222e-10,-0.9999999999999978
543,78004.40083333329,3681.770461873799,-0.9528004776327892
544,77824.6641568729,0.0039614328270545,-0.9999999490979772
545,77786.4908333333,5.6388671509921544e-11,-0.9999999999999992
546,77638.5633333333,13192.21123833329,-0.8300817187755798
547,77462.9858333333,-5.820766091346741e-11,-1.0000000000000009
548,77431.9466666667,0.0,-1.0
549,77364.92166666669,1.3642420526593924e-12,-1.0
550,76638.2808333333,-4.547473508864641e-12,-1.0
551,76511.065,0.0,-1.0
552,76509.5391666667,7.275957614183426e-12,-0.9999999999999998
553,76494.3608333333,9.094947017729282e-13,-1.0
554,75336.01,0.0,-1.0
555,74622.1058333333,9.094947017729282e-12,-0.9999999999999998
556,74510.19499999999,-3.637978807091713e-12,-1.0
557,74223.8816666667,-2.5011104298755527e-11,-1.0000000000000004
558,73980.9641666667,-5.4569682106375694e-12,-1.0
559,73865.3183333333,-8.185452315956354e-12,-1.0000000000000002
560,73653.825,-3.637978807091713e-12,-1.0
561,73496.3308333333,8671.958629877263,-0.8820082780793159
562,73480.38249999999,0.0,-1.0
563,73348.835,1.8189894035458565e-12,-1.0
564,73222.5025,-3.637978807091713e-12,-1.0
565,73184.08125,-5.4569682106375694e-12,-1.0
566,72974.7783333333,-5.4569682106375694e-12,-1.0
567,72585.3625,-1.8189894035458565e-12,-1.0
568,72318.1141666667,-1.8189894035458565e-12,-1.0
569,72285.85,1.2732925824820995e-11,-0.9999999999999998
570,72284.55,0.0,-1.0
571,72001.24756756108,1.8189894035458565e-12,-1.0
572,71995.6872429647,7.958078640513122e-12,-0.9999999999999998
573,71671.8402360009,0.0,-1.0
574,71590.5341666667,6.366462912410498e-12,-1.0
575,71509.94125934388,3713.71891427641,-0.9480670960026673
576,71449.8283333333,1672.3977654756968,-0.9765933970103678
577,71250.9116666667,6726.017992047475,-0.905600955346174
578,71239.97416666671,-1.2423122e-11,-1.0000000000000002
579,71233.76541666666,-2.182787284255028e-11,-1.0000000000000004
580,71045.1525,-1.8189894035458565e-12,-1.0
581,71014.545,13452.140539999991,-0.8105720378832253
582,70915.9441666667,1500.0000000000005,-0.9788481981361666
583,70903.1575,1.4551915228366852e-11,-0.9999999999999998
584,70808.43,25400.1429806948,-0.6412836299195618
585,70389.1008232625,9966.994616721677,-0.8584014499382873
586,70375.5919362574,-1.8189894035458565e-12,-1.0
587,70041.395,18000.000000000007,-0.7430091162518964
588,69846.05300415227,2.6829649613091533e-11,-0.9999999999999996
589,69792.16416666667,-2.7284841053187847e-12,-1.0
590,69502.98833333334,1.8189894035458565e-12,-1.0
591,69272.19833333333,8.185452315956354e-12,-0.9999999999999998
592,68987.56666666667,1.1141310096718373e-11,-0.9999999999999998
593,68853.93083333333,3244.7452929775727,-0.9528749447750232
594,68748.07916666666,-1.4551915228366852e-11,-1.0000000000000002
595,68571.60916666668,0.0,-1.0
596,68526.59848052799,4.547473508864641e-13,-1.0
597,68465.92666666667,0.1909436924761394,-0.9999972111135892
598,68464.97,9.094947017729282e-13,-1.0
599,68464.41583333333,1.8189894035458565e-12,-1.0
600,68350.6425,7.275957614183426e-12,-0.9999999999999998
601,68215.0,0.0,-1.0
602,68001.82666666668,4778.9612127031705,-0.929723046468607
603,67806.11832595801,5.4569682106375694e-12,-1.0
604,67660.2675,-2.7284841053187847e-12,-1.0
605,67262.60330321299,-1.5916157281026244e-12,-1.0
606,67042.51984440736,-1.0459189070388676e-11,-1.0000000000000002
607,66755.96666666667,-1.8189894035458565e-12,-1.0
608,66648.76166666666,79694.15303815826,0.1957334396809363
609,66545.26083333333,-8.185452315956354e-12,-1.0000000000000002
610,66363.40083333333,1.4551915228366852e-11,-0.9999999999999998
611,66162.08665730411,-1.8189894035458565e-12,-1.0
612,66152.95166666666,10927.55082776942,-0.8348138586040504
613,66133.2875,-7.275957614183426e-12,-1.0
614,66005.67166666668,2.160049916710705e-12,-1.0
615,65407.36416666667,2.7284841053187847e-12,-1.0
616,65325.98916666667,6166.710934944402,-0.9056009558582996
617,65091.82165738114,13349.501902675796,-0.7949127622677001
618,65039.3625,1.3642420526593924e-11,-0.9999999999999998
619,64985.13583333333,-3.637978807091713e-12,-1.0
620,64948.755,-1.2732925824820995e-11,-1.0000000000000002
621,64905.965833333335,-2.501110429875553e-12,-1.0
622,64690.47666666667,1.8189894035458565e-12,-1.0
623,64301.18333333333,0.0,-1.0
624,64120.88807169066,-2.7284841053187847e-12,-1.0
625,63976.29583333333,9.094947017729282e-13,-1.0
626,63905.216666666674,0.0,-1.0
627,63754.57083333333,99947.99999999996,0.5676993616862889
628,63654.45916666668,1.8189894035458565e-12,-1.0
629,63628.9675,-1.3642420526593924e-12,-1.0
630,63565.96166666667,0.0,-1.0
631,63461.714166666665,-5.4569682106375694e-12,-1.0000000000000002
632,63455.98583333333,5.4569682106375694e-12,-1.0
633,63418.73416666667,22242.672131144453,-0.6492728462115008
634,63393.662500000006,-2.9558577807620168e-12,-1.0
635,63382.293333333335,19744.652107179863,-0.6884831540673211
636,63357.98583333333,-7.275957614183426e-12,-1.0000000000000002
637,63286.15416666667,134677.85588139272,1.1280777391957346
638,63276.66333333333,2.842170943040401e-13,-1.0
639,63270.66083333334,3.865352482534945e-12,-1.0
640,63250.839166666665,8956.228145498313,-0.8584014336648002
641,63227.771583333335,1095.572382999997,-0.98267260800808
642,63068.699166666665,-1.4551915228366852e-11,-1.0000000000000002
643,62906.19416666667,2969.1423112642024,-0.9528004777494944
644,62664.98583333333,0.0,-1.0
645,62296.89630992623,-9.094947017729282e-13,-1.0
646,62053.10416666667,-3.637978807091713e-12,-1.0
647,62039.1275,-8.185452315956354e-12,-1.0000000000000002
648,61949.00833333333,2923.9636237427085,-0.9528004773214522
649,61919.515,-5.4569682106375694e-12,-1.0000000000000002
650,61852.93916666667,-3.637978807091713e-12,-1.0000000000000002
651,61792.0975,3.183231456205249e-12,-1.0
652,61615.46416666667,2908.2204884376965,-0.952800477481252
653,61605.44249999999,1.8189894035458565e-12,-1.0
654,61561.83159971571,295.26979279231705,-0.9952036873315888
655,61351.57000000001,1.8189894035458565e-12,-1.0
656,61350.6425,4.092726157978177e-12,-1.0
657,61211.905000000006,0.0,-1.0
658,61017.05166666667,3.637978807091713e-12,-1.0
659,60963.268333333326,-7.275957614183426e-12,-1.0000000000000002
660,60953.38083333333,-3.637978807091713e-12,-1.0
661,60925.74249999999,2.7284841053187847e-12,-1.0
662,60818.149573658,-3.637978807091713e-12,-1.0
663,60719.254166666666,1.955413608811796e-11,-0.9999999999999996
664,60673.1125,2863.7419404696047,-0.9528004774690008
665,60672.86749999999,1.8189894035458565e-12,-1.0
666,60511.51166666667,7.275957614183426e-12,-1.0
667,60440.25750000001,8558.253830179936,-0.85840143334631
668,60404.49333333333,-3.637978807091713e-11,-1.0000000000000009
669,60304.125,-9.094947017729282e-12,-1.0000000000000002
670,60265.49083333333,-7.275957614183426e-12,-1.0000000000000002
671,60032.12833333333,-2.501110429875553e-12,-1.0
672,59909.77517163804,-1.8189894035458565e-12,-1.0
673,59776.61165631431,0.0,-1.0
674,59742.56166666668,9.094947017729282e-13,-1.0
675,59667.813333333324,-1.6825651982799172e-11,-1.0000000000000002
676,59517.82,0.0,-1.0
677,59508.75583333333,-9.094947017729282e-13,-1.0
678,59371.10083333333,2.6602720026858148e-11,-0.9999999999999996
679,59369.11749999999,-5.4569682106375694e-12,-1.0000000000000002
680,59092.8,0.0,-1.0
681,59052.28,0.0,-1.0
682,59052.105,19607.82911502268,-0.6679571521621002
683,59044.474966236055,-1.2732925824820995e-11,-1.0000000000000002
684,58867.205,0.0,-1.0
685,58811.33416666668,1.8189894035458565e-12,-1.0
686,58660.39666666668,2768.7427205646,-0.9528004773595756
687,58652.41,3229.7600201035752,-0.9449338906942856
688,58629.9817713544,-2.637534635141492e-11,-1.0000000000000004
689,58560.05750000001,-5.4569682106375694e-12,-1.0000000000000002
690,58329.2325,-3.637978807091713e-12,-1.0
691,58323.025833333326,-4.547473508864641e-13,-1.0
692,58122.14916666667,2743.3376899724503,-0.952800477454716
693,58094.16083333334,-9.094947017729282e-13,-1.0
694,57983.835,0.0,-1.0
695,57816.7625,2.7284841053187847e-12,-1.0
696,57672.200833333336,-3.183231456205249e-12,-1.0
697,57576.47,4.092726157978177e-12,-1.0
698,57489.33750000001,8140.407755192942,-0.858401433914716
699,57395.58595706239,8.412825991399586e-12,-1.0
700,57259.4575,0.0,-1.0
701,57082.91369980933,-6.366462912410498e-12,-1.0000000000000002
702,56794.12666666667,-8.185452315956354e-12,-1.0000000000000002
703,56698.73416666667,5352.306332059612,-0.905600955458257
704,56591.03916666668,-1.8189894035458565e-12,-1.0
705,56578.39833333333,-3.637978807091713e-12,-1.0
706,56539.465,0.0,-1.0
707,56495.22666666667,7.275957614183426e-12,-1.0
708,56381.26403732272,8134.44087368405,-0.855724396879444
709,56003.7275,1.8189894035458565e-12,-1.0
710,55989.80916666667,-2.7284841053187847e-12,-1.0
711,55928.8625,2558.262350669633,-0.9542586379140174
712,55851.44,1.4551915228366852e-11,-0.9999999999999998
713,55826.802500000005,-1.0004441719502209e-11,-1.0000000000000002
714,55661.6725,1.1064378668379504e-05,-0.9999999998012208
715,55646.86296659056,0.0,-1.0
716,55601.5075,1.4551915228366852e-11,-0.9999999999999998
717,55502.9825,7859.142860474192,-0.8584014316622679
718,55262.1475,0.0,-1.0
719,55034.32083333333,5.4569682106375694e-12,-1.0
720,54814.66666666667,9.094947017729282e-13,-1.0
721,54527.92333333333,-9.094947017729282e-12,-1.0000000000000002
722,54435.5,9.094947017729282e-13,-1.0
723,54226.725000000006,3.637978807091713e-12,-1.0
724,54154.59,1.8189894035458565e-12,-1.0
725,54089.5775,1.8189894035458565e-12,-1.0
726,54070.63083333333,9.094947017729282e-12,-1.0
727,53893.09333333333,-9.094947017729282e-13,-1.0
728,53680.87083333333,-5.4569682106375694e-12,-1.0000000000000002
729,53618.355,0.7607481357285906,-0.999985811796432
730,53562.43,0.0,-1.0
731,53450.41333333333,-8.640199666842818e-12,-1.0000000000000002
732,53348.0325,0.0049524460041538,-0.999999907167223
733,53300.25,0.0,-1.0
734,53290.2,0.0,-1.0
735,53093.77,-5.4569682106375694e-12,-1.0000000000000002
736,53075.35333333333,1.8189894035458565e-12,-1.0
737,53021.77416666667,-2.273736754432321e-13,-1.0
738,52680.261666666665,10913.4870386053,-0.7928353676817291
739,52623.66666666667,-3.637978807091713e-12,-1.0
740,52590.48666666668,3.637978807091713e-12,-1.0
741,52578.22499420901,9926.668367851098,-0.8112019116479413
742,52575.2789395972,-6.821210263296962e-13,-1.0
743,52508.725,-7.275957614183426e-12,-1.0000000000000002
744,52274.3025,8634.288503450989,-0.8348272843343822
745,52201.73,5.4569682106375694e-12,-1.0
746,52195.23046526662,5.911715561524034e-11,-0.9999999999999988
747,52131.71,0.0,-1.0
748,52084.21166666667,-2.273736754432321e-11,-1.0000000000000004
749,52082.965,0.0,-1.0
750,52065.7725,4.547473508864641e-13,-1.0
751,52008.43254180714,3.410605131648481e-13,-1.0
752,51924.12166666667,3.637978807091713e-12,-1.0
753,51892.7599321504,1.3642420526593924e-12,-1.0
754,51618.155,-1.0004441719502209e-11,-1.0000000000000002
755,51461.2175,8715.779583328182,-0.8306340190391301
756,51450.315,-9.094947017729282e-13,-1.0
757,51444.80833333333,0.0,-1.0
758,51368.93116666667,3.117491191957015,-0.9999393117372476
759,51337.1075,-1.8189894035458565e-12,-1.0
760,51209.36916666667,-1.8189894035458565e-12,-1.0
761,51170.723333333335,0.0,-1.0
762,51156.42583333333,-4.547473508864641e-12,-1.0000000000000002
763,50984.92,-2.7284841053187847e-12,-1.0
764,50889.95916666668,1.8189894035458565e-12,-1.0
765,50844.54083333333,1.1368683772161605e-12,-1.0
766,50844.0275,7.426226602547103e-06,-0.999999999853941
767,50802.82666666667,0.0,-1.0
768,50785.14,2.0463630789890885e-12,-1.0
769,50764.67666666667,1.8189894035458565e-12,-1.0
770,50456.00583333333,2381.499382062952,-0.9528004775104564
771,50248.654166666674,7115.1374490254375,-0.8584014324955714
772,50135.42333333333,0.0,-1.0
773,50134.4,-3.637978807091713e-12,-1.0000000000000002
774,49950.43666666668,3.637978807091713e-12,-1.0
775,49935.04833333333,11784.552170538756,-0.7640023878244216
776,49899.61083333333,5565.713412319245,-0.8884617871889032
777,49859.20333333333,1176.3305791048842,-0.9764069519675128
778,49565.909166666665,1.8189894035458565e-12,-1.0
779,49438.29333333333,-7.275957614183426e-12,-1.0000000000000002
780,49338.245,-3.637978807091713e-12,-1.0
781,49320.49500000001,5.4569682106375694e-12,-1.0
782,49248.61083333333,109.1148165131226,-0.9977844082367644
783,49025.28749322899,3.637978807091713e-12,-1.0
784,48947.348333333335,2310.2914618482355,-0.9528004776455904
785,48927.965,0.0,-1.0
786,48785.505377925496,3333.967061149509,-0.9316607046432676
787,48721.35333333333,1.8189894035458565e-11,-0.9999999999999996
788,48675.30909893779,1.3642420526593924e-12,-1.0
789,48584.3925,6.366462912410498e-12,-1.0
790,48555.08000000001,9.094947017729282e-13,-1.0
791,48549.083333333336,5724.48062979219,-0.8820888009256848
792,48493.43,11005.646139105203,-0.7730487173395405
793,48391.385,-7.73070496506989e-12,-1.0000000000000002
794,48390.5275,-4.547473508864641e-12,-1.0000000000000002
795,48299.90083333333,3.637978807091713e-12,-1.0
796,48178.87083333333,-2.7284841053187847e-12,-1.0
797,48113.9225,-9.094947017729282e-13,-1.0
798,48097.045000000006,0.945803878323204,-0.999980335509628
799,48010.30499063744,-9.094947017729282e-13,-1.0
800,47948.0925,-1.1641532182693479e-10,-1.0000000000000024
801,47931.60166666667,4.729372449219227e-11,-0.9999999999999992
802,47896.45790792928,-1.8189894035458565e-12,-1.0
803,47887.950833333336,1.8189894035458565e-12,-1.0
804,47819.61333333333,-5.4569682106375694e-12,-1.0000000000000002
805,47706.446626132085,1.4551915228366852e-11,-0.9999999999999996
806,47666.61666666668,9.094947017729282e-13,-1.0
807,47397.51333333332,0.0,-1.0
808,47344.02166666667,1.1368683772161605e-11,-0.9999999999999996
809,47321.26583333333,4.547473508864641e-12,-1.0
810,47145.0337421968,0.0,-1.0
811,47139.33000000001,8.640199666842818e-12,-1.0
812,47116.3349924284,5722.758640784658,-0.8785398176300362
813,46805.2375,7209.184848434021,-0.8459748260345005
814,46769.26916666667,2.7284841053187847e-12,-1.0
815,46725.74666666667,4.547473508864641e-12,-1.0
816,46609.28416666667,-1.8189894035458565e-12,-1.0
817,46511.99583333333,1.3642420526593924e-12,-1.0
818,46507.795,1.612665073480457e-06,-0.9999999999653248
819,46451.26499999999,-3.637978807091713e-12,-1.0000000000000002
820,46315.8325,3.637978807091713e-12,-1.0
821,46295.22333333333,-1.1823431123048067e-11,-1.0000000000000002
822,46255.172867189474,7.275957614183426e-12,-1.0
823,46254.15083333333,-2.7284841053187847e-12,-1.0
824,46204.56,7.275957614183426e-12,-1.0
825,46163.092500000006,-2.0463630789890885e-12,-1.0
826,46124.2075,3069.567195569873,-0.933449974277176
827,46054.254166666666,1.4551915228366852e-11,-0.9999999999999996
828,45976.39083333333,0.0,-1.0
829,45938.04833333333,0.0,-1.0
830,45908.19333333333,3.637978807091713e-12,-1.0
831,45885.595,-7.275957614183426e-12,-1.0000000000000002
832,45730.74916666667,-4.547473508864641e-12,-1.0000000000000002
833,45696.525,1.0686562745831908e-11,-1.0
834,45575.35,0.0,-1.0
835,45530.496666666666,4.547473508864641e-13,-1.0
836,45500.8925,-3.183231456205249e-12,-1.0
837,45500.06416666667,-3.637978807091713e-12,-1.0000000000000002
838,45443.74333333333,2.9558577807620168e-12,-1.0
839,45390.455833333326,-3.637978807091713e-12,-1.0
840,45325.58,-3.637978807091713e-12,-1.0
841,45197.99083333333,-4.547473508864641e-12,-1.0000000000000002
842,45017.81666666667,1.8189894035458565e-12,-1.0
843,44968.36166666667,0.0,-1.0
844,44967.97666666667,-5.9117155615240335e-12,-1.0000000000000002
845,44799.801666666666,2.7284841053187847e-12,-1.0
846,44792.8075,1.8189894035458565e-12,-1.0
847,44641.79416666667,0.0,-1.0
848,44592.57638544313,1.4210854715202006e-13,-1.0
849,44523.966666666674,7565.43590166667,-0.830081718497678
850,44519.504166666666,-2.7284841053187847e-12,-1.0
851,44164.51569444445,9.094947017729282e-13,-1.0
852,44134.53916666667,-1.8189894035458565e-11,-1.0000000000000002
853,44114.151666666665,4046.50067499721,-0.90827205052988
854,44100.7525,8307.779716659483,-0.811618186862923
855,44097.60833333333,-9.094947017729282e-12,-1.0000000000000002
856,44080.67999999999,1.3642420526593924e-12,-1.0
857,44009.325,0.0,-1.0
858,43983.96333333333,4.547473508864641e-12,-1.0
859,43926.49333333333,2073.3094977697733,-0.9528004777882768
860,43840.51583333333,-1.1368683772161605e-11,-1.0000000000000002
861,43822.719865638646,2.273736754432321e-12,-1.0
862,43822.49083333333,3.637978807091713e-12,-1.0
863,43797.11583333333,5.002220859751105e-12,-1.0
864,43794.613333333335,-2.273736754432321e-12,-1.0
865,43707.415,0.0,-1.0
866,43696.485,7.958078640513122e-13,-1.0
867,43656.24083333333,2.273736754432321e-12,-1.0
868,43550.4475,2.7284841053187847e-12,-1.0
